lambdas,lower_eigs
0.0,0.0
0.001,0.002999428571475219
0.002,0.005997714286460641
0.003,0.008994857146635565
0.004,0.011990857154798803
0.005,0.014985714314868686
0.006,0.017979428631883027
0.007,0.020972000111999105
0.008,0.023963428762493633
0.009000000000000001,0.026953714591762722
0.01,0.029942857609321832
0.011,0.03293085782580575
0.012,0.03591771525296852
0.013000000000000001,0.03890342990368337
0.014,0.04188800179194266
0.015,0.04487143093285786
0.016,0.047853717342659405
0.017,0.05083486103869666
0.018000000000000002,0.053814862039437784
0.019,0.05679372036446972
0.02,0.05977143603449805
0.021,0.06274800907134688
0.022,0.06572343949795875
0.023,0.06869772733839458
0.024,0.07167087261783339
0.025,0.07464287536257239
0.026000000000000002,0.07761373560002668
0.027,0.0805834533587292
0.028,0.08355202866833057
0.029,0.08651946155959897
0.03,0.08948575206441989
0.031,0.09245090021579615
0.032,0.09541490604784755
0.033,0.09837776959581085
0.034,0.1013394908960395
0.035,0.10430006998600352
0.036000000000000004,0.10725950690428927
0.037,0.1102178016905993
0.038,0.11317495438575222
0.039,0.1161309650316823
0.04,0.11908583367143946
0.041,0.12203956034918897
0.042,0.12499214511021127
0.043000000000000003,0.1279435880009017
0.044,0.1308938890687703
0.045,0.13384304836244168
0.046,0.13679106593165452
0.047,0.13973794182726165
0.048,0.14268367610122953
0.049,0.14562826880663815
0.05,0.14857171999768073
0.051000000000000004,0.1515140297296635
0.052000000000000005,0.15445519805900532
0.053,0.1573952250432374
0.054,0.16033411074100332
0.055,0.16327185521205828
0.056,0.1662084585172692
0.057,0.16914392071861412
0.058,0.17207824187918214
0.059000000000000004,0.175011422063173
0.06,0.1779434613358967
0.061,0.18087435976377342
0.062,0.18380411741433286
0.063,0.1867327343562142
0.064,0.18966021065916566
0.065,0.19258654639404402
0.066,0.19551174163281457
0.067,0.1984357964485505
0.068,0.20135871091543261
0.069,0.2042804851087491
0.07,0.207201119104895
0.07100000000000001,0.21012061298137188
0.07200000000000001,0.21303896681678747
0.073,0.2159561806908552
0.074,0.21887225468439417
0.075,0.2217871888793281
0.076,0.22470098335868566
0.077,0.22761363820659936
0.078,0.23052515350830582
0.079,0.2334355293501448
0.08,0.23634476581955913
0.081,0.23925286300509407
0.082,0.2421598209963971
0.083,0.24506563988421726
0.084,0.24797031976040476
0.085,0.25087386071791073
0.08600000000000001,0.2537762628507865
0.08700000000000001,0.2566775262541834
0.088,0.25957765102435176
0.089,0.26247663725864145
0.09,0.26537448505550026
0.091,0.2682711945144743
0.092,0.27116676573620696
0.093,0.2740611988224388
0.094,0.2769544938760068
0.095,0.27984665100084394
0.096,0.2827376703019787
0.097,0.2856275518855347
0.098,0.2885162958587299
0.099,0.29140390232987623
0.1,0.2942903714083792
0.101,0.2971757032047371
0.10200000000000001,0.3000598978305406
0.10300000000000001,0.3029429553984722
0.10400000000000001,0.30582487602230574
0.105,0.3087056598169058
0.106,0.31158530689822717
0.107,0.3144638173833141
0.108,0.3173411913903001
0.109,0.320217429038407
0.11,0.32309253044794467
0.111,0.32596649574031017
0.112,0.3288393250379874
0.113,0.3317110184645463
0.114,0.33458157614464257
0.115,0.3374509982040166
0.116,0.3403192847694932
0.117,0.343186435968981
0.11800000000000001,0.34605245193147166
0.11900000000000001,0.3489173327870394
0.12,0.3517810786668401
0.121,0.3546436897031111
0.122,0.35750516602917026
0.123,0.36036550777941534
0.124,0.36322471508932336
0.125,0.3660827880954501
0.126,0.36893972693542926
0.127,0.37179553174797186
0.128,0.37465020267286553
0.129,0.377503739850974
0.13,0.3803561434242363
0.131,0.3832074135356659
0.132,0.3860575503293505
0.133,0.3889065539504507
0.134,0.3917544245452
0.135,0.3946011622609034
0.136,0.39744676724593736
0.137,0.4002912396497485
0.138,0.4031345796228532
0.139,0.4059767873168369
0.14,0.40881786288435334
0.14100000000000001,0.4116578064791236
0.14200000000000002,0.4144966182559357
0.14300000000000002,0.4173342983706437
0.14400000000000002,0.4201708469801667
0.145,0.42300626424248866
0.146,0.42584055031665735
0.147,0.4286737053627833
0.148,0.4315057295420395
0.149,0.43433662301666026
0.15,0.4371663859499408
0.151,0.4399950185062361
0.152,0.44282252085096047
0.153,0.4456488931505863
0.154,0.4484741355726439
0.155,0.4512982482857199
0.156,0.45412123145945743
0.157,0.4569430852645541
0.158,0.45976380987276266
0.159,0.4625834054568886
0.16,0.46540187219079054
0.161,0.46821921024937885
0.162,0.47103541980861485
0.163,0.47385050104551024
0.164,0.4766644541381259
0.165,0.4794772792655713
0.166,0.4822889766080034
0.167,0.48509954634662616
0.168,0.4879089886636893
0.169,0.4907173037424878
0.17,0.4935244917673605
0.171,0.49633055292369005
0.17200000000000001,0.49913548739790087
0.17300000000000001,0.5019392953774596
0.17400000000000002,0.5047419770508732
0.17500000000000002,0.5075435326076885
0.176,0.5103439622384909
0.177,0.513143266134904
0.178,0.5159414444895889
0.179,0.518738497496242
0.18,0.5215344253495957
0.181,0.5243292282454158
0.182,0.5271229063805027
0.183,0.5299154599526882
0.184,0.5327068891608361
0.185,0.5354971942048404
0.186,0.5382863752856256
0.187,0.5410744326051438
0.188,0.5438613663663756
0.189,0.546647176773328
0.19,0.549431864031034
0.191,0.5522154283455513
0.192,0.5549978699239616
0.193,0.5577791889743693
0.194,0.5605593857059012
0.195,0.5633384603287044
0.196,0.5661164130539464
0.197,0.5688932440938137
0.198,0.5716689536615104
0.199,0.5744435419712575
0.2,0.5772170092382927
0.201,0.5799893556788677
0.202,0.5827605815102489
0.203,0.585530686950715
0.20400000000000001,0.5882996722195574
0.20500000000000002,0.5910675375370771
0.20600000000000002,0.5938342831245862
0.20700000000000002,0.5965999092044048
0.20800000000000002,0.5993644159998612
0.209,0.6021278037352901
0.21,0.6048900726360319
0.211,0.607651222928432
0.212,0.6104112548398388
0.213,0.6131701685986035
0.214,0.6159279644340787
0.215,0.6186846425766173
0.216,0.6214402032575713
0.217,0.6241946467092915
0.218,0.6269479731651251
0.219,0.6297001828594156
0.22,0.632451276027502
0.221,0.635201252905716
0.222,0.6379501137313832
0.223,0.6406978587428203
0.224,0.6434444881793343
0.225,0.6461900022812223
0.226,0.6489344012897693
0.227,0.6516776854472472
0.228,0.6544198549969148
0.229,0.6571609101830151
0.23,0.6599008512507755
0.231,0.6626396784464055
0.232,0.6653773920170964
0.233,0.6681139922110202
0.234,0.6708494792773277
0.23500000000000001,0.6735838534661481
0.23600000000000002,0.6763171150285875
0.23700000000000002,0.6790492642167275
0.23800000000000002,0.6817803012836249
0.23900000000000002,0.6845102264833095
0.24,0.6872390400707834
0.241,0.68996674230202
0.242,0.692693333433963
0.243,0.6954188137245241
0.244,0.6981431834325827
0.245,0.7008664428179854
0.246,0.703588592141543
0.247,0.7063096316650308
0.248,0.7090295616511869
0.249,0.7117483823637107
0.25,0.7144660940672624
0.251,0.717182697027461
0.252,0.7198981915108836
0.253,0.722612577785064
0.254,0.7253258561184917
0.255,0.7280380267806101
0.256,0.7307490900418161
0.257,0.733459046173458
0.258,0.7361678954478351
0.259,0.7388756381381958
0.26,0.7415822745187363
0.261,0.7442878048646002
0.262,0.7469922294518765
0.263,0.7496955485575983
0.264,0.7523977624597421
0.265,0.7550988714372261
0.266,0.7577988757699091
0.267,0.7604977757385889
0.268,0.7631955716250015
0.269,0.7658922637118198
0.27,0.7685878522826519
0.271,0.7712823376220402
0.272,0.77397572001546
0.273,0.7766679997493177
0.274,0.7793591771109508
0.275,0.7820492523886252
0.276,0.7847382258715346
0.277,0.7874260978497993
0.278,0.7901128686144645
0.279,0.7927985384574991
0.28,0.7954831076717945
0.281,0.7981665765511633
0.28200000000000003,0.8008489453903379
0.28300000000000003,0.8035302144849691
0.28400000000000003,0.8062103841316248
0.28500000000000003,0.808889454627789
0.28600000000000003,0.81156742627186
0.28700000000000003,0.8142442993631491
0.28800000000000003,0.8169200742018797
0.289,0.8195947510891852
0.29,0.8222683303271087
0.291,0.8249408122186012
0.292,0.8276121970675189
0.293,0.8302824851786245
0.294,0.8329516768575831
0.295,0.8356197724109636
0.296,0.8382867721462343
0.297,0.8409526763717643
0.298,0.8436174853968198
0.299,0.8462811995315653
0.3,0.8489438190870592
0.301,0.8516053443752551
0.302,0.8542657757089988
0.303,0.8569251134020275
0.304,0.859583357768968
0.305,0.8622405091253363
0.306,0.8648965677875348
0.307,0.8675515340728522
0.308,0.870205408299461
0.309,0.8728581907864171
0.31,0.8755098818536575
0.311,0.8781604818219994
0.312,0.8808099910131384
0.313,0.8834584097496484
0.314,0.8861057383549774
0.315,0.8887519771534496
0.316,0.8913971264702605
0.317,0.8940411866314787
0.318,0.8966841579640416
0.319,0.8993260407957562
0.32,0.901966835455296
0.321,0.904606542272201
0.322,0.9072451615768753
0.323,0.9098826937005857
0.324,0.9125191389754601
0.325,0.9151544977344874
0.326,0.9177887703115142
0.327,0.9204219570412446
0.328,0.9230540582592383
0.329,0.925685074301909
0.33,0.9283150055065228
0.331,0.930943852211198
0.332,0.9335716147549015
0.333,0.9361982934774493
0.334,0.9388238887195036
0.335,0.9414484008225728
0.336,0.9440718301290077
0.337,0.9466941769820032
0.338,0.9493154417255936
0.339,0.9519356247046535
0.34,0.9545547262648947
0.341,0.9571727467528661
0.342,0.9597896865159508
0.343,0.962405545902366
0.34400000000000003,0.9650203252611601
0.34500000000000003,0.9676340249422124
0.34600000000000003,0.9702466452962308
0.34700000000000003,0.9728581866747507
0.34800000000000003,0.9754686494301329
0.34900000000000003,0.9780780339155636
0.35000000000000003,0.9806863404850507
0.35100000000000003,0.9832935694934242
0.352,0.9858997212963332
0.353,0.9885047962502456
0.354,0.9911087947124458
0.355,0.9937117170410339
0.356,0.9963135635949228
0.357,0.9989143347338377
0.358,1.0015140308183152
0.359,1.0041126522097006
0.36,1.006710199270146
0.361,1.0093066723626103
0.362,1.0119020718508565
0.363,1.0144963980994508
0.364,1.0170896514737604
0.365,1.0196818323399524
0.366,1.0222729410649922
0.367,1.024862978016642
0.368,1.027451943563459
0.369,1.0300398380747935
0.37,1.0326266619207884
0.371,1.0352124154723774
0.372,1.0377970991012822
0.373,1.040380713180012
0.374,1.042963258081862
0.375,1.0455447341809117
0.376,1.0481251418520228
0.377,1.0507044814708382
0.378,1.05328275341378
0.379,1.0558599580580488
0.38,1.0584360957816208
0.381,1.061011166963247
0.382,1.0635851719824516
0.383,1.0661581112195309
0.384,1.06872998505555
0.385,1.071300793872343
0.386,1.0738705380525104
0.387,1.0764392179794189
0.388,1.0790068340371972
0.389,1.081573386610737
0.39,1.0841388760856896
0.391,1.0867033028484663
0.392,1.089266667286234
0.393,1.0918289697869157
0.394,1.094390210739189
0.395,1.096950390532483
0.396,1.0995095095569782
0.397,1.102067568203603
0.398,1.1046245668640344
0.399,1.1071805059306952
0.4,1.1097353857967518
0.401,1.1122892068561132
0.402,1.1148419695034304
0.403,1.117393674134093
0.404,1.1199443211442284
0.405,1.1224939109306997
0.406,1.1234486339213514
0.40700000000000003,1.1196954823369631
0.40800000000000003,1.1159407415536025
0.40900000000000003,1.1121844132365202
0.41000000000000003,1.1084264990521366
0.41100000000000003,1.104667000668028
0.41200000000000003,1.1009059197529103
0.41300000000000003,1.0971432579766283
0.41400000000000003,1.0933790170101358
0.41500000000000004,1.0896131985254907
0.41600000000000004,1.085845804195832
0.417,1.0820768356953685
0.418,1.0783062946993645
0.419,1.07453418288413
0.42,1.0707605019270003
0.421,1.0669852535063271
0.422,1.0632084393014607
0.423,1.0594300609927387
0.424,1.055650120261471
0.425,1.0518686187899267
0.426,1.0480855582613187
0.427,1.044300940359793
0.428,1.0405147667704098
0.429,1.0367270391791394
0.43,1.032937759272832
0.431,1.0291469287392234
0.432,1.0253545492669083
0.433,1.0215606225453304
0.434,1.0177651502647702
0.435,1.013968134116331
0.436,1.0101695757919225
0.437,1.0063694769842515
0.438,1.002567839386806
0.439,0.9987646646938428
0.44,0.9949599546003737
0.441,0.991153710802152
0.442,0.9873459349956605
0.443,0.9835366288780969
0.444,0.9797257941473595
0.445,0.97591343250204
0.446,0.9720995456413991
0.447,0.9682841352653702
0.448,0.9644672030745245
0.449,0.9606487507700786
0.45,0.9568287800538694
0.451,0.9530072926283463
0.452,0.9491842901965553
0.453,0.9453597744621274
0.454,0.9415337471292667
0.455,0.9377062099027355
0.456,0.933877164487844
0.457,0.9300466125904349
0.458,0.9262145559168723
0.459,0.9223809961740308
0.46,0.9185459350692766
0.461,0.9147093743104668
0.462,0.9108713156059183
0.463,0.9070317606644152
0.464,0.9031907111951838
0.465,0.8993481689078854
0.466,0.8955041355125998
0.467,0.891658612719818
0.468,0.8878116022404248
0.46900000000000003,0.8839631057856909
0.47000000000000003,0.8801131250672578
0.47100000000000003,0.8762616617971267
0.47200000000000003,0.8724087176876462
0.47300000000000003,0.8685542944514997
0.47400000000000003,0.8646983938016937
0.47500000000000003,0.8608410174515468
0.47600000000000003,0.8569821671146741
0.47700000000000004,0.8531218445049823
0.47800000000000004,0.8492600513366465
0.47900000000000004,0.8453967893241139
0.48,0.8415320601820729
0.481,0.837665865625458
0.482,0.8337982073694296
0.483,0.8299290871293642
0.484,0.8260585066208427
0.485,0.8221864675596379
0.486,0.8183129716617042
0.487,0.8144380206431646
0.488,0.8105616162203004
0.489,0.8066837601095386
0.49,0.8028044540274422
0.491,0.7989236996906954
0.492,0.7950414988160959
0.493,0.7911578531205407
0.494,0.787272764321018
0.495,0.7833862341345896
0.496,0.7794982642783906
0.497,0.7756088564696066
0.498,0.7717180124254686
0.499,0.7678257338632408
0.5,0.7639320225002103
0.501,0.760036880053674
0.502,0.7561403082409297
0.503,0.7522423087792638
0.504,0.7483428833859407
0.505,0.7444420337781925
0.506,0.7405397616732079
0.507,0.7366360687881185
0.508,0.732730956839995
0.509,0.7288244275458295
0.51,0.7249164826225288
0.511,0.7210071237868989
0.512,0.717096352755642
0.513,0.7131841712453402
0.514,0.7092705809724463
0.515,0.7053555836532743
0.516,0.7014391810039879
0.517,0.6975213747405905
0.518,0.6936021665789143
0.519,0.6896815582346107
0.52,0.6857595514231402
0.521,0.6818361478597607
0.522,0.67791134925952
0.523,0.6739851573372415
0.524,0.6700575738075171
0.525,0.6661286003846972
0.526,0.6621982387828801
0.527,0.6582664907159006
0.528,0.654333357897323
0.529,0.6503988420404275
0.53,0.6464629448582028
0.531,0.6425256680633362
0.532,0.6385870133682026
0.533,0.6346469824848554
0.534,0.6307055771250172
0.535,0.6267627990000689
0.536,0.6228186498210411
0.537,0.6188731312986046
0.538,0.6149262451430602
0.539,0.6109779930643269
0.54,0.6070283767719393
0.541,0.6030773979750312
0.542,0.59912505838233
0.543,0.5951713597021415
0.544,0.591216303642351
0.545,0.5872598919104052
0.546,0.583302126213306
0.547,0.5793430082576019
0.548,0.5753825397493773
0.549,0.5714207223942445
0.55,0.5674575578973341
0.551,0.5634930479632863
0.552,0.5595271942962413
0.553,0.5555599985998313
0.554,0.5515914625771707
0.555,0.5476215879308477
0.556,0.5436503763629131
0.557,0.5396778295748768
0.558,0.5357039492676939
0.559,0.531728737141759
0.56,0.5277521948968958
0.561,0.5237743242323492
0.562,0.5197951268467761
0.5630000000000001,0.5158146044382383
0.5640000000000001,0.511832758704192
0.5650000000000001,0.5078495913414809
0.5660000000000001,0.5038651040463265
0.5670000000000001,0.49987929851432067
0.5680000000000001,0.4958921764404167
0.5690000000000001,0.4919037395189216
0.5700000000000001,0.48791398944348713
0.5710000000000001,0.48392292790709984
0.5720000000000001,0.479930556602079
0.5730000000000001,0.47593687722006073
0.5740000000000001,0.4719418914519959
0.5750000000000001,0.4679456009881346
0.5760000000000001,0.46394800751802845
0.577,0.45994911273051436
0.578,0.4559489183137097
0.579,0.4519474259550043
0.58,0.44794463734105167
0.581,0.443940554157762
0.582,0.43993517809029353
0.583,0.43592851082304607
0.584,0.4319205540396515
0.585,0.4279113094229656
0.586,0.4239007786550646
0.587,0.41988896341723303
0.588,0.41587586538995797
0.589,0.41186148625292124
0.59,0.40784582768499245
0.591,0.4038288913642201
0.592,0.3998106789678259
0.593,0.39579119217219555
0.594,0.3917704326528733
0.595,0.38774840208455313
0.596,0.3837251021410721
0.597,0.3797005344954029
0.598,0.3756747008196469
0.599,0.37164760278502734
0.6,0.36761924206187907
0.601,0.36358962031964837
0.602,0.3595587392268781
0.603,0.35552660045120693
0.604,0.35149320565935505
0.605,0.34745855651712615
0.606,0.3434226546893947
0.607,0.33938550184010036
0.608,0.3353470996322417
0.609,0.3313074497278683
0.61,0.32726655378807545
0.611,0.3232244134729961
0.612,0.3191810304417952
0.613,0.31513640635266227
0.614,0.31109054286280524
0.615,0.3070434416284444
0.616,0.30299510430480464
0.617,0.2989455325461074
0.618,0.29489472800557137
0.619,0.2908426923353963
0.62,0.2867894271867642
0.621,0.28273493420982904
0.622,0.278679215053712
0.623,0.27462227136649436
0.624,0.27056410479521215
0.625,0.26650471698584904
0.626,0.26244410958333086
0.627,0.258382284231519
0.628,0.25431924257320465
0.629,0.25025498625010273
0.63,0.2461895169028455
0.631,0.2421228361709779
0.632,0.23805494569294686
0.633,0.23398584710610484
0.634,0.22991554204669395
0.635,0.22584403214984652
0.636,0.22177131904957303
0.637,0.21769740437876678
0.638,0.21362228976918635
0.639,0.20954597685145818
0.64,0.2054684672550672
0.641,0.20138976260835237
0.642,0.19730986453850047
0.643,0.19322877467154098
0.644,0.1891464946323404
0.645,0.1850630260445961
0.646,0.18097837053083385
0.647,0.1768925297123971
0.648,0.1728055052094474
0.649,0.16871729864095214
0.65,0.16462791162468807
0.651,0.16053734577722834
0.652,0.15644560271394067
0.653,0.15235268404898286
0.654,0.14825859139529518
0.655,0.1441633263645968
0.656,0.14006689056738048
0.657,0.135969285612907
0.658,0.13187051310920092
0.659,0.12777057466304462
0.66,0.12366947187997415
0.661,0.11956720636427373
0.662,0.11546377971897137
0.663,0.11135919354583397
0.664,0.10725344944535917
0.665,0.10314654901677954
0.666,0.09903849385804686
0.667,0.0949292855658325
0.668,0.09081892573552784
0.669,0.08670741596122639
0.67,0.08259475783573174
0.671,0.07848095295054815
0.672,0.07436600289587521
0.673,0.0702499092606051
0.674,0.06613267363231581
0.675,0.062014297597268835
0.676,0.057894782740403744
0.677,0.05377413064533379
0.678,0.04965234289434175
0.679,0.04552942106837734
0.68,0.041405366747044606
0.681,0.03728018150861179
0.682,0.03315386692999427
0.683,0.02902642458675903
0.684,0.024897856053113402
0.685,0.020768162901906157
0.686,0.016637346704621293
0.687,0.01250540903137392
0.6880000000000001,0.008372351450906642
0.6890000000000001,0.004238175530585048
0.6900000000000001,0.00010288283639409243
0.6910000000000001,-0.004033525067065464
0.6920000000000001,-0.008171046616582625
0.6930000000000001,-0.012309680250338191
0.6940000000000001,-0.01644942440790994
0.6950000000000001,-0.020590277530274825
0.6960000000000001,-0.0247322380598174
0.6970000000000001,-0.02887530444032465
0.6980000000000001,-0.033019475116999764
0.6990000000000001,-0.03716474853646085
0.7000000000000001,-0.04131112314674035
0.7010000000000001,-0.045458597397302666
0.7020000000000001,-0.04960716973903147
0.7030000000000001,-0.05375683862424243
0.704,-0.05790760250668508
0.705,-0.062059459841546406
0.706,-0.06621240908545384
0.707,-0.07036644869647908
0.708,-0.07452157713414029
0.709,-0.07867779285941102
0.71,-0.08283509433471663
0.711,-0.08699348002393806
0.712,-0.09115294839242072
0.713,-0.09531349790697513
0.714,-0.09947512703587648
0.715,-0.10363783424887482
0.716,-0.10780161801719257
0.717,-0.11196647681353006
0.718,-0.11613240911206874
0.719,-0.12029941338847397
0.72,-0.12446748811989801
0.721,-0.1286366317849841
0.722,-0.1328068428638675
0.723,-0.13697811983818084
0.724,-0.1411504611910555
0.725,-0.1453238654071257
0.726,-0.14949833097253026
0.727,-0.15367385637491682
0.728,-0.15785044010344465
0.729,-0.16202808064878257
0.73,-0.16620677650312557
0.731,-0.17038652616017871
0.732,-0.17456732811517525
0.733,-0.17874918086487107
0.734,-0.18293208290755106
0.735,-0.18711603274303032
0.736,-0.19130102887265774
0.737,-0.19548706979931807
0.738,-0.19967415402743452
0.739,-0.20386228006297225
0.74,-0.20805144641343723
0.741,-0.21224165158788702
0.742,-0.21643289409692726
0.743,-0.22062517245271063
0.744,-0.2248184851689454
0.745,-0.22901283076089993
0.746,-0.2332082077453973
0.747,-0.23740461464082344
0.748,-0.24160204996712775
0.749,-0.24580051224582544
0.75,-0.24999999999999997
0.751,-0.25420051175430564
0.752,-0.25840204603496936
0.753,-0.26260460136979324
0.754,-0.26680817628815684
0.755,-0.271012769321019
0.756,-0.2752183790009203
0.757,-0.27942500386198554
0.758,-0.28363264243992586
0.759,-0.28784129327203756
0.76,-0.2920509548972143
0.761,-0.29626162585593097
0.762,-0.3004733046902681
0.763,-0.30468598994389606
0.764,-0.3088996801620837
0.765,-0.3131143738917023
0.766,-0.31733006968122385
0.767,-0.3215467660807249
0.768,-0.325764461641888
0.769,-0.3299831549180041
0.77,-0.33420284446397114
0.771,-0.3384235288363026
0.772,-0.3426452065931212
0.773,-0.346867876294169
0.774,-0.35109153650080394
0.775,-0.35531618577599894
0.776,-0.35954182268435025
0.777,-0.3637684457920739
0.778,-0.3679960536670136
0.779,-0.3722246448786346
0.78,-0.37645421799803036
0.781,-0.3806847715979225
0.782,-0.38491630425266293
0.783,-0.38914881453823513
0.784,-0.39338230103225547
0.785,-0.39761676231397536
0.786,-0.4018521969642818
0.787,-0.40608860356569987
0.788,-0.4103259807023927
0.789,-0.41456432696016615
0.79,-0.4188036409264659
0.791,-0.4230439211903782
0.792,-0.42728516634264324
0.793,-0.43152737497563337
0.794,-0.435770545683382
0.795,-0.4400146770615623
0.796,-0.44425976770749964
0.797,-0.44850581622017044
0.798,-0.4527528212002036
0.799,-0.457000781249881
0.8,-0.4612496949731399
0.801,-0.4654995609755726
0.802,-0.46975037786442964
0.803,-0.4740021442486172
0.804,-0.4782548587387022
0.805,-0.48250851994691535
0.806,-0.48676312648714265
0.807,-0.4910186769749358
0.808,-0.49527517002750915
0.809,-0.4995326042637439
0.81,-0.5037909783041821
0.811,-0.5080502907710372
0.812,-0.5123105402881848
0.8130000000000001,-0.5165717254811748
0.8140000000000001,-0.5208338449772217
0.8150000000000001,-0.5250968974052121
0.8160000000000001,-0.5293608813957034
0.8170000000000001,-0.5336257955809245
0.8180000000000001,-0.5378916385947774
0.8190000000000001,-0.5421584090728375
0.8200000000000001,-0.5464261056523544
0.8210000000000001,-0.5506947269722535
0.8220000000000001,-0.5549642716731342
0.8230000000000001,-0.559234738397276
0.8240000000000001,-0.5635061257886317
0.8250000000000001,-0.5677784324928358
0.8260000000000001,-0.572051657157197
0.8270000000000001,-0.5763257984307096
0.8280000000000001,-0.5806008549640436
0.8290000000000001,-0.5848768254095499
0.8300000000000001,-0.5891537084212626
0.8310000000000001,-0.5934315026548964
0.8320000000000001,-0.5977102067678489
0.833,-0.6019898194191997
0.834,-0.6062703392697151
0.835,-0.6105517649818432
0.836,-0.6148340952197161
0.837,-0.6191173286491526
0.838,-0.6234014639376587
0.839,-0.6276864997544214
0.84,-0.6319724347703208
0.841,-0.6362592676579181
0.842,-0.6405469970914653
0.843,-0.6448356217469025
0.844,-0.6491251403018542
0.845,-0.6534155514356387
0.846,-0.6577068538292604
0.847,-0.6619990461654124
0.848,-0.6662921271284789
0.849,-0.6705860954045337
0.85,-0.6748809496813386
0.851,-0.6791766886483486
0.852,-0.6834733109967073
0.853,-0.6877708154192528
0.854,-0.692069200610508
0.855,-0.6963684652666954
0.856,-0.7006686080857192
0.857,-0.7049696277671841
0.858,-0.7092715230123819
0.859,-0.7135742925242975
0.86,-0.7178779350076078
0.861,-0.7221824491686817
0.862,-0.726487833715581
0.863,-0.7307940873580594
0.864,-0.7351012088075634
0.865,-0.7394091967772297
0.866,-0.7437180499818945
0.867,-0.7480277671380778
0.868,-0.7523383469639963
0.869,-0.7566497881795625
0.87,-0.7609620895063736
0.871,-0.7652752496677256
0.872,-0.769589267388606
0.873,-0.7739041413956922
0.874,-0.7782198704173567
0.875,-0.7825364531836623
0.876,-0.786853888426365
0.877,-0.791172174878912
0.878,-0.7954913112764433
0.879,-0.7998112963557898
0.88,-0.8041321288554746
0.881,-0.8084538075157123
0.882,-0.8127763310784069
0.883,-0.817099698287155
0.884,-0.8214239078872435
0.885,-0.8257489586256522
0.886,-0.8300748492510455
0.887,-0.8344015785137857
0.888,-0.8387291451659173
0.889,-0.8430575479611794
0.89,-0.8473867856549976
0.891,-0.8517168570044875
0.892,-0.8560477607684542
0.893,-0.8603794957073873
0.894,-0.864712060583469
0.895,-0.8690454541605668
0.896,-0.8733796752042351
0.897,-0.8777147224817139
0.898,-0.8820505947619365
0.899,-0.8863872908155116
0.9,-0.8907248094147421
0.901,-0.8950631493336089
0.902,-0.8994023093477881
0.903,-0.903742288234628
0.904,-0.9080830847731677
0.905,-0.9124246977441278
0.906,-0.9167671259299127
0.907,-0.9211103681146072
0.908,-0.9254544230839798
0.909,-0.9297992896254805
0.91,-0.934144966528239
0.911,-0.9384914525830603
0.912,-0.9428387465824416
0.913,-0.9471868473205458
0.914,-0.9515357535932252
0.915,-0.9558854641980014
0.916,-0.9602359779340749
0.917,-0.9645872936023261
0.918,-0.9689394100053131
0.919,-0.9732923259472643
0.92,-0.9776460402340845
0.921,-0.9820005516733533
0.922,-0.9863558590743235
0.923,-0.9907119612479203
0.924,-0.9950688570067416
0.925,-0.9994265451650569
0.926,-1.003785024538803
0.927,-1.0081442939455922
0.928,-1.0125043522047033
0.929,-1.0168651981370804
0.93,-1.0212268305653407
0.931,-1.0255892483137665
0.932,-1.0299524502083044
0.933,-1.0343164350765708
0.934,-1.0386812017478413
0.935,-1.0430467490530542
0.936,-1.04741307582482
0.937,-1.0517801808974028
0.9380000000000001,-1.0561480631067317
0.9390000000000001,-1.0605167212903952
0.9400000000000001,-1.0648861542876424
0.9410000000000001,-1.0692563609393795
0.9420000000000001,-1.0736273400881722
0.9430000000000001,-1.0779990905782424
0.9440000000000001,-1.0823716112554678
0.9450000000000001,-1.0867449009673849
0.9460000000000001,-1.0911189585631802
0.9470000000000001,-1.0954937828936921
0.9480000000000001,-1.0998693728114182
0.9490000000000001,-1.1042457271705055
0.9500000000000001,-1.1086228448267443
0.9510000000000001,-1.113000724637586
0.9520000000000001,-1.1173793654621234
0.9530000000000001,-1.1217587661610993
0.9540000000000001,-1.126138925596902
0.9550000000000001,-1.1305198426335692
0.9560000000000001,-1.1349015161367781
0.9570000000000001,-1.1392839449738539
0.9580000000000001,-1.1436671280137625
0.9590000000000001,-1.1480510641271122
0.96,-1.1524357521861515
0.961,-1.156821191064774
0.962,-1.161207379638501
0.963,-1.1655943167845013
0.964,-1.169982001381578
0.965,-1.1743704323101658
0.966,-1.1787596084523375
0.967,-1.183149528691799
0.968,-1.1875401919138868
0.969,-1.191931597005571
0.97,-1.1963237428554494
0.971,-1.2007166283537503
0.972,-1.2051102523923292
0.973,-1.2095046138646686
0.974,-1.2138997116658747
0.975,-1.2182955446926844
0.976,-1.2226921118434522
0.977,-1.227089412018153
0.978,-1.231487444118384
0.979,-1.2358862070473673
0.98,-1.2402856997099416
0.981,-1.2446859210125591
0.982,-1.2490868698632935
0.983,-1.2534885451718285
0.984,-1.2578909458494638
0.985,-1.2622940708091124
0.986,-1.266697918965299
0.987,-1.2711024892341565
0.988,-1.275507780533428
0.989,-1.2799137917824646
0.99,-1.284320521902221
0.991,-1.288727969815265
0.992,-1.2931361344457597
0.993,-1.297545014719475
0.994,-1.301954609563776
0.995,-1.306364917907642
0.996,-1.310775938681637
0.997,-1.315187670817929
0.998,-1.3196001132502806
0.999,-1.3240132649140506
1.0,-1.3284271247461903
